timestamp,gapBuy,gapSell,bidA,askA,bidB,askB,errorA,errorB
2026-04-26T21:39:22.8771653-07:00,-21000,26999,4727.3900000000003,4727.6899999999996,4727.4799999999996,4727.6599999999999,,
2026-04-26T21:39:22.9239849-07:00,-21000,26999,4727.3900000000003,4727.6899999999996,4727.4799999999996,4727.6599999999999,,
2026-04-26T21:39:22.9706892-07:00,-21000,26999,4727.3900000000003,4727.6899999999996,4727.4799999999996,4727.6599999999999,,
2026-04-26T21:39:23.0187763-07:00,-21000,26999,4727.3900000000003,4727.6899999999996,4727.4799999999996,4727.6599999999999,,
2026-04-26T21:39:23.0860639-07:00,-21000,26999,4727.3900000000003,4727.6899999999996,4727.4799999999996,4727.6599999999999,,
2026-04-26T21:39:23.1272379-07:00,-23999,21999,4727.3900000000003,4727.6899999999996,4727.4499999999998,4727.6099999999997,,
2026-04-26T21:39:23.1738954-07:00,-23999,21999,4727.3900000000003,4727.6899999999996,4727.4499999999998,4727.6099999999997,,
2026-04-26T21:39:23.2206997-07:00,-23999,21999,4727.3900000000003,4727.6899999999996,4727.4499999999998,4727.6099999999997,,
2026-04-26T21:39:23.2849549-07:00,-23999,21999,4727.3900000000003,4727.6899999999996,4727.4499999999998,4727.6099999999997,,
2026-04-26T21:39:23.3304475-07:00,-25000,23999,4727.3699999999999,4727.6999999999998,4727.4499999999998,4727.6099999999997,,
2026-04-26T21:39:23.3777507-07:00,-25000,23999,4727.3699999999999,4727.6999999999998,4727.4499999999998,4727.6099999999997,,
2026-04-26T21:39:23.4244047-07:00,-25000,23999,4727.3699999999999,4727.6999999999998,4727.4499999999998,4727.6099999999997,,
2026-04-26T21:39:23.4712793-07:00,-25000,23999,4727.3699999999999,4727.6999999999998,4727.4499999999998,4727.6099999999997,,
2026-04-26T21:39:23.5337236-07:00,-22999,24000,4727.4200000000001,4727.7299999999996,4727.5,4727.6599999999999,,
2026-04-26T21:39:23.5799965-07:00,-22999,24000,4727.4200000000001,4727.7299999999996,4727.5,4727.6599999999999,,
2026-04-26T21:39:23.6285760-07:00,-22999,24000,4727.4200000000001,4727.7299999999996,4727.5,4727.6599999999999,,
2026-04-26T21:39:23.6742798-07:00,-22999,24000,4727.4200000000001,4727.7299999999996,4727.5,4727.6599999999999,,
2026-04-26T21:39:23.7210626-07:00,-22999,24000,4727.4200000000001,4727.7299999999996,4727.5,4727.6599999999999,,
2026-04-26T21:39:23.7837053-07:00,-22999,24000,4727.4200000000001,4727.7299999999996,4727.5,4727.6599999999999,,
2026-04-26T21:39:23.8302298-07:00,-22999,24000,4727.4200000000001,4727.7299999999996,4727.5,4727.6599999999999,,
2026-04-26T21:39:23.8775646-07:00,-22999,24000,4727.4200000000001,4727.7299999999996,4727.5,4727.6599999999999,,
2026-04-26T21:39:23.9253494-07:00,-22999,24000,4727.4200000000001,4727.7299999999996,4727.5,4727.6599999999999,,
2026-04-26T21:39:23.9709005-07:00,-22999,24000,4727.4200000000001,4727.7299999999996,4727.5,4727.6599999999999,,
2026-04-26T21:39:24.0333906-07:00,-22999,24000,4727.4200000000001,4727.7299999999996,4727.5,4727.6599999999999,,
2026-04-26T21:39:24.0804126-07:00,-22999,24000,4727.4200000000001,4727.7299999999996,4727.5,4727.6599999999999,,
2026-04-26T21:39:24.1582266-07:00,-22999,24000,4727.4200000000001,4727.7299999999996,4727.5,4727.6599999999999,,
2026-04-26T21:39:24.1739544-07:00,-21999,22999,4727.4200000000001,4727.7299999999996,4727.5100000000002,4727.6499999999996,,
2026-04-26T21:39:24.2216633-07:00,-21999,22999,4727.4200000000001,4727.7299999999996,4727.5100000000002,4727.6499999999996,,
2026-04-26T21:39:24.2856861-07:00,-21999,22999,4727.4200000000001,4727.7299999999996,4727.5100000000002,4727.6499999999996,,
2026-04-26T21:39:24.3305538-07:00,-21999,22999,4727.4200000000001,4727.7299999999996,4727.5100000000002,4727.6499999999996,,
2026-04-26T21:39:24.3771810-07:00,-21999,22999,4727.4200000000001,4727.7299999999996,4727.5100000000002,4727.6499999999996,,
2026-04-26T21:39:24.4243686-07:00,-21999,22999,4727.4200000000001,4727.7299999999996,4727.5100000000002,4727.6499999999996,,
2026-04-26T21:39:24.4714421-07:00,-21999,22999,4727.4200000000001,4727.7299999999996,4727.5100000000002,4727.6499999999996,,
2026-04-26T21:39:24.5339570-07:00,-21999,22999,4727.4200000000001,4727.7299999999996,4727.5100000000002,4727.6499999999996,,
2026-04-26T21:39:24.5802450-07:00,-21999,22999,4727.4200000000001,4727.7299999999996,4727.5100000000002,4727.6499999999996,,
2026-04-26T21:39:24.6277789-07:00,-23000,23999,4727.4099999999999,4727.7399999999998,4727.5100000000002,4727.6499999999996,,
2026-04-26T21:39:24.6744443-07:00,-23000,23999,4727.4099999999999,4727.7399999999998,4727.5100000000002,4727.6499999999996,,
2026-04-26T21:39:24.7208466-07:00,-23000,23999,4727.4099999999999,4727.7399999999998,4727.5100000000002,4727.6499999999996,,
2026-04-26T21:39:24.7835246-07:00,-23000,23999,4727.4099999999999,4727.7399999999998,4727.5100000000002,4727.6499999999996,,
2026-04-26T21:39:24.8309840-07:00,-23000,23999,4727.4099999999999,4727.7399999999998,4727.5100000000002,4727.6499999999996,,
2026-04-26T21:39:24.8776279-07:00,-23000,23999,4727.4099999999999,4727.7399999999998,4727.5100000000002,4727.6499999999996,,
2026-04-26T21:39:24.9246032-07:00,-23000,23999,4727.4099999999999,4727.7399999999998,4727.5100000000002,4727.6499999999996,,
2026-04-26T21:39:24.9708598-07:00,-23000,23999,4727.4099999999999,4727.7399999999998,4727.5100000000002,4727.6499999999996,,
2026-04-26T21:39:25.0333335-07:00,-21000,25000,4727.3999999999996,4727.7200000000003,4727.5100000000002,4727.6499999999996,,
2026-04-26T21:39:25.0809767-07:00,-21000,25000,4727.3999999999996,4727.7200000000003,4727.5100000000002,4727.6499999999996,,
2026-04-26T21:39:25.1548207-07:00,-21000,25000,4727.3999999999996,4727.7200000000003,4727.5100000000002,4727.6499999999996,,
2026-04-26T21:39:25.1738555-07:00,-21000,25000,4727.3999999999996,4727.7200000000003,4727.5100000000002,4727.6499999999996,,
2026-04-26T21:39:25.2212644-07:00,-21000,25000,4727.3999999999996,4727.7200000000003,4727.5100000000002,4727.6499999999996,,
2026-04-26T21:39:25.2838879-07:00,-21000,25000,4727.3999999999996,4727.7200000000003,4727.5100000000002,4727.6499999999996,,
2026-04-26T21:39:25.3321536-07:00,-21000,25000,4727.3999999999996,4727.7200000000003,4727.5100000000002,4727.6499999999996,,
2026-04-26T21:39:25.4058744-07:00,-21000,25000,4727.3999999999996,4727.7200000000003,4727.5100000000002,4727.6499999999996,,
2026-04-26T21:39:25.4243539-07:00,-26000,20000,4727.3999999999996,4727.7200000000003,4727.46,4727.6000000000004,,
2026-04-26T21:39:25.4710681-07:00,-22999,22000,4727.3800000000001,4727.6899999999996,4727.46,4727.6000000000004,,
2026-04-26T21:39:25.5335076-07:00,-22999,22000,4727.3800000000001,4727.6899999999996,4727.46,4727.6000000000004,,
2026-04-26T21:39:25.5805655-07:00,-22999,22000,4727.3800000000001,4727.6899999999996,4727.46,4727.6000000000004,,
2026-04-26T21:39:25.6273911-07:00,-24000,22000,4727.3800000000001,4727.6999999999998,4727.46,4727.6000000000004,,
2026-04-26T21:39:25.6761163-07:00,-24000,22000,4727.3800000000001,4727.6999999999998,4727.46,4727.6000000000004,,
2026-04-26T21:39:25.7223401-07:00,-24000,22000,4727.3800000000001,4727.6999999999998,4727.46,4727.6000000000004,,
2026-04-26T21:39:25.7947973-07:00,-25000,21000,4727.3800000000001,4727.6999999999998,4727.4499999999998,4727.5900000000001,,
2026-04-26T21:39:25.8301311-07:00,-23000,22000,4727.3699999999999,4727.6800000000003,4727.4499999999998,4727.5900000000001,,
2026-04-26T21:39:25.8778188-07:00,-23000,22000,4727.3699999999999,4727.6800000000003,4727.4499999999998,4727.5900000000001,,
2026-04-26T21:39:25.9239319-07:00,-23000,22000,4727.3699999999999,4727.6800000000003,4727.4499999999998,4727.5900000000001,,
2026-04-26T21:39:25.9711577-07:00,-23000,22000,4727.3699999999999,4727.6800000000003,4727.4499999999998,4727.5900000000001,,
2026-04-26T21:39:26.0350208-07:00,-23000,22000,4727.3699999999999,4727.6800000000003,4727.4499999999998,4727.5900000000001,,
